year, uni, subject, num
2010,"South Devon College","Biological Sciences",5
2010,"South Devon College","Veterinary Sciences, Agriculture and related",15
2010,"South Devon College","Computer Sciences",5
2010,"South Devon College","Social Studies",10
2010,"South Devon College","Law",5
2010,"South Devon College","Business and Admin studies",15
2010,"South Devon College","Creative Arts and Design",10
2010,"South Devon College","Education",15
2010,"South Devon College","Combined arts",25
2010,"South Devon College","Combined sciences",5
2010,"South Devon College","Sciences combined with Social Sciences or Arts",10
2010,"South Devon College","Social Sciences combined with Arts",5
2010,"Sparsholt College Hampshire","Veterinary Sciences, Agriculture and related",420
2010,"Sparsholt College Hampshire","Architecture, Building and Planning",25
2010,"Southport College","Creative Arts and Design",5
2010,"University of St Andrews","Medicine and Dentistry",1215
2010,"University of St Andrews","Subjects allied to Medicine",105
2010,"University of St Andrews","Biological Sciences",1470
2010,"University of St Andrews","Physical Sciences",1470
2010,"University of St Andrews","Mathematical Sciences",450
2010,"University of St Andrews","Computer Sciences",235
2010,"University of St Andrews","Social Studies",1995
2010,"University of St Andrews","Business and Admin studies",440
2010,"University of St Andrews","Linguistics, Classics and related",920
2010,"University of St Andrews","European Languages, Literature and related",670
2010,"University of St Andrews","Non-European Languages, Literature and related",115
2010,"University of St Andrews","History and Philosophical studies",1515
2010,"University of St Andrews","Combined arts",740
2010,"University of St Andrews","Combined sciences",280
2010,"University of St Andrews","Combined social sciences",275
2010,"University of St Andrews","Sciences combined with Social Sciences or Arts",565
2010,"University of St Andrews","Social Sciences combined with Arts",870
2010,"University of St Andrews","General, other combined and unknown",30
2010,"Southwark College","Creative Arts and Design",20
2010,"South Cheshire College","Architecture, Building and Planning",5
2010,"South Cheshire College","Business and Admin studies",5
2010,"South Cheshire College","Sciences combined with Social Sciences or Arts",5
2010,"South Downs College","Creative Arts and Design",25
2010,"South Essex College, University Centre Southend and Thurrock","Subjects allied to Medicine",35
2010,"South Essex College, University Centre Southend and Thurrock","Biological Sciences",100
2010,"South Essex College, University Centre Southend and Thurrock","Computer Sciences",35
